kepid,kepoi_name,kepler_name,koi_score,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_kepmag
8143170,K06976.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,28.787257509,0.559,13.953,49618.0,1292.0,91.26,971.0,210.02,5154.0,3.461,3.981,12.85
8145789,K06977.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.835315046,1.224,2.45449,16876.0,939.5,30.54,1490.0,1160.98,5009.0,4.584,0.69,15.314
8145958,K06978.01,,0.978,CANDIDATE,CANDIDATE,0,0,0,0,3.07551068,0.005,1.683,46.1,10.1,0.84,1389.0,879.95,5763.0,4.256,1.242,13.359
8155584,K06979.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,26.0164225,1.147,4.1768,41109.0,285.4,61.04,755.0,76.63,6287.0,4.231,1.28,15.032
8155654,K06980.01,,0.943,CANDIDATE,CANDIDATE,0,0,0,0,6.29340543,0.431,3.024,96.4,8.7,1.08,1072.0,312.61,6214.0,4.442,1.076,15.186
8162376,K06982.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.706430188,0.288,1.301,50.8,11.0,0.41,1473.0,1116.9,5037.0,4.689,0.568,14.001
8167504,K06983.01,,0.99,CANDIDATE,CANDIDATE,0,0,0,0,7.7021729,0.509,3.987,74.6,9.5,0.85,888.0,147.24,5618.0,4.449,0.969,14.32
8953281,K07112.01,,0.167,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.78430061,0.659,2.952,254.7,20.5,1.14,1566.0,1416.91,5176.0,4.589,0.681,15.156
8953426,K07113.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.665875491,0.878,7.59461,161390.0,2274.7,67.43,1502.0,1199.89,6234.0,4.351,1.159,12.156
8953475,K07114.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,2.6658312,0.864,5.771,40.8,12.4,0.99,1663.0,1807.48,6276.0,4.17,1.353,13.562
8957572,K07115.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.5765874,1.04,15.18,29.2,27.9,15.68,2946.0,17781.51,6742.0,3.688,3.138,12.232
8958811,K07116.01,,0.842,CANDIDATE,CANDIDATE,0,0,0,0,2.52557582,0.372,2.32,35.4,10.7,0.62,1364.0,818.81,5821.0,4.421,1.036,13.564
9881258,K07242.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.028512246,0.871,5.00309,121560.0,1545.8,50.28,1542.0,1333.24,6105.0,4.412,1.025,13.281
9899153,K07243.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.33256167,0.402,3.743,59.5,13.0,0.63,1326.0,727.84,4895.0,4.502,0.828,14.877
9899193,K07244.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.332567821,0.413,3.4844,31.0,5.0,0.96,2395.0,7802.17,6600.0,4.047,1.681,13.191
9899410,K07245.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.332545609,0.582,3.997,278.2,31.4,28.37,5080.0,157611.61,5154.0,2.435,16.486,13.504
9899421,K07246.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.33256256,0.137,3.088,174.9,11.9,16.03,4529.0,99175.88,4601.0,2.321,12.581,12.295
9899577,K07247.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.33258981,0.223,3.987,78.4,16.1,0.67,1369.0,832.33,5309.0,4.595,0.763,14.818
9899583,K07248.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,1.33258375,0.746,4.081,60.9,16.4,0.84,1727.0,2096.92,6108.0,4.471,0.997,14.835
9906489,K07249.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,8.9648813,1.208,61.23,454.5,109.9,28.97,1040.0,276.3,6543.0,4.382,1.159,12.039
10815677,K07376.01,,0.756,CANDIDATE,CANDIDATE,0,0,0,0,1.284241817,0.029,1.965,166.5,13.3,1.18,1623.0,1643.57,5849.0,4.517,0.919,15.674
10816107,K07377.01,,0.008,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.161583501,0.715,4.0537,50163.0,239.2,29.61,1646.0,1741.01,5888.0,4.167,1.219,13.945
10843431,K07378.01,Kepler-1999 b,0.994,CONFIRMED,CANDIDATE,0,0,0,0,8.7396758,0.957,3.866,1431.0,15.6,3.29,577.0,26.17,4406.0,4.643,0.628,16.324
10847907,K07379.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.535493486,0.566,2.57,54.0,5.1,1.42,3181.0,24045.87,6328.0,4.035,1.864,13.39
10849244,K07381.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,24.261683827,0.814,7.1617,192280.0,5083.9,58.48,659.0,44.55,6151.0,4.473,0.983,12.325
10857589,K07382.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,32.532521502,0.237,13.3991,83468.0,1595.1,24.35,535.0,19.39,5845.0,4.558,0.838,15.354
12022718,K07508.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.627775175,1.248,3.4079,5675.1,197.5,32.62,1039.0,275.68,5845.0,4.541,0.874,14.69
12067960,K07510.01,,0.972,CANDIDATE,CANDIDATE,0,0,0,0,5.60682001,0.156,2.714,150.7,9.9,1.04,942.0,186.43,5699.0,4.553,0.853,15.289
12071006,K07511.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,6.096030635,0.642,18.4531,901660.0,4885.3,406.97,1925.0,3246.2,7598.0,3.867,2.692,13.533
12105785,K07512.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,31.953038766,0.907,8.0461,17703.0,1364.9,47.96,864.0,131.55,5524.0,3.693,2.734,13.032
12157983,K07514.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,0.577844035,1.194,4.291,320.4,94.0,18.93,1980.0,3647.63,5693.0,4.57,0.816,13.766
12164751,K07515.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.630090609,0.285,13.6817,516930.0,1694.6,83.5,1551.0,1371.02,6315.0,4.292,1.108,14.187
12217907,K07516.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,43.204596783,0.399,15.0402,202490.0,4750.2,43.15,519.0,17.15,6003.0,4.507,0.932,14.291
10028352,K01957.02,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.75147897,0.008,7.89,76.7,68.2,1.8,2340.0,7086.5,6823.0,4.04,2.037,12.655
6307083,K02050.02,,0.939,CANDIDATE,CANDIDATE,0,0,0,0,3.17796408,0.901,0.542,47.7,6.0,0.74,1034.0,270.25,5061.0,4.488,0.841,12.218
7620413,K02103.02,,0.994,CANDIDATE,CANDIDATE,0,0,0,0,3.66520844,0.045,3.308,65.8,10.3,0.82,1168.0,439.57,5579.0,4.389,1.029,14.736
11705004,K02199.02,,0.996,CANDIDATE,CANDIDATE,0,0,0,0,3.05293416,0.328,2.155,227.5,10.1,1.18,1047.0,284.82,5311.0,4.588,0.788,15.901
2854181,K02232.02,,0.999,CANDIDATE,CANDIDATE,0,0,0,0,12.834857,0.278,2.092,293.9,9.4,1.73,755.0,76.96,5492.0,4.389,1.016,15.331
5978559,K02321.02,,0.619,CANDIDATE,CANDIDATE,0,0,0,0,36.2530992,0.721,4.73,152.1,8.3,1.43,582.0,27.17,6002.0,4.424,1.081,14.71
8838950,K02421.02,,0.886,CANDIDATE,CANDIDATE,0,0,0,0,4.02321842,0.396,2.162,81.2,9.8,0.48,747.0,73.5,4671.0,4.721,0.528,14.363
6867555,K02439.02,,0.996,CANDIDATE,CANDIDATE,0,0,0,0,7.5017934,0.286,4.271,134.8,9.8,1.32,1046.0,283.25,6321.0,4.417,1.125,15.438
12208631,K02449.02,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,0.912351255,0.956,1.072,111.8,9.1,1.46,1840.0,2705.58,5481.0,4.369,1.036,15.114
3346543,K06329.01,,0.709,CANDIDATE,CANDIDATE,0,0,0,0,12.4701111,0.569,3.616,89.7,9.3,2.06,1074.0,313.87,5623.0,3.877,2.109,14.024
3352751,K06330.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.495457889,0.965,6.9796,114620.0,724.0,84.49,2051.0,4186.71,8529.0,4.249,1.558,13.444
3356193,K06331.01,,0.452,CANDIDATE,CANDIDATE,0,0,0,0,5.8229815,0.395,2.8,281.6,8.1,1.36,914.0,165.12,5704.0,4.575,0.804,15.902
3427776,K06332.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.01668015,0.911,2.2828,38007.0,87.9,22.11,1016.0,252.13,5448.0,4.497,0.794,15.371
3437739,K06333.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.89134156,0.739,5.891,68.4,10.3,0.99,1673.0,1856.23,6387.0,4.41,1.105,15.343
3440230,K06334.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.881100027,0.829,9.43866,662830.0,3316.5,446.29,2946.0,17809.19,8104.0,3.675,3.369,13.636
3441340,K06335.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.806277023,0.697,7.275,70.8,37.9,0.89,2046.0,4119.09,6122.0,4.471,0.996,13.614
3448323,K06336.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.513482156,0.004,2.732,91.6,12.6,0.83,2072.0,4335.56,5495.0,4.495,0.882,15.63
4863369,K06465.01,,0.001,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,4.24748886,0.242,3.053,121.0,10.0,1.01,1079.0,319.94,5807.0,4.524,0.922,15.146
4863753,K06466.01,,0.002,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.000012952,0.097,1.221,36.0,11.9,2.12,2858.0,15781.19,5176.0,3.534,3.605,11.942
4902030,K06467.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.878803439,0.467,2.74503,410720.0,524.8,51.97,1347.0,775.9,4524.0,4.566,0.737,15.929
4908495,K06468.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.560158562,0.712,3.4248,240160.0,459.9,45.91,1223.0,530.79,4926.0,4.548,0.749,13.871
4912589,K06469.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,34.188302705,0.957,3.01179,118440.0,2594.9,74.5,660.0,44.91,5757.0,4.134,1.345,12.869
4914709,K06470.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,8.65303996,0.369,1.091,497.0,14.7,1.88,764.0,80.51,5301.0,4.528,0.84,15.639
4914737,K06471.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,8.65311903,0.701,1.273,206.8,8.9,0.85,493.0,13.95,3929.0,4.705,0.55,15.109
5471415,K06586.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,12.4257442,0.963,29.122,936.0,49.6,8.43,1551.0,1369.63,8691.0,4.072,2.193,12.625
5471480,K06587.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,12.4254241,0.938,24.98,378.9,36.0,2.17,755.0,76.9,5853.0,4.529,0.895,15.71
5475712,K06588.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.991884392,0.496,7.5583,123880.0,1280.3,40.11,1486.0,1154.88,6596.0,4.4,1.094,13.28
5479973,K06589.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.795273026,0.935,7.3232,125420.0,877.8,55.26,1642.0,1714.88,6363.0,4.456,1.012,14.889
5513833,K06591.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.755101141,0.523,3.371,76.7,13.4,0.19,680.0,50.92,3256.0,5.071,0.207,15.237
6471229,K06719.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1.75251585,0.738,3.489,125.9,14.2,1.02,1447.0,1035.27,5952.0,4.554,0.844,13.978
6471230,K06720.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.752450163,0.728,3.0255,55.5,3.4,0.79,1552.0,1372.36,5779.0,4.364,0.99,13.294
6521174,K06721.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,8.27923132,0.187,2.355,164.9,10.9,1.08,815.0,104.49,5631.0,4.557,0.847,15.197
6521542,K06722.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.212877035,0.518,4.66961,376200.0,2731.0,69.18,1507.0,1221.98,6153.0,4.405,1.0,14.28
6522353,K06723.01,,0.001,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.845097627,0.717,1.873,86.5,10.7,0.78,1584.0,1496.92,5252.0,4.593,0.783,15.685
6522750,K06724.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,17.445640466,0.588,6.08966,334160.0,4093.9,63.46,682.0,51.15,5759.0,4.481,0.945,11.23
6523216,K06725.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,14.313157391,0.004,8.90236,21567.0,4262.9,34.98,1144.0,404.48,5750.0,3.703,2.379,13.254
6531485,K06726.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.676990194,1.223,1.69459,20506.0,997.0,37.5,1919.0,3192.15,5813.0,4.568,0.816,15.553
7281399,K06854.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.566803996,0.123,3.399,141.6,23.4,0.64,1350.0,786.1,4373.0,4.722,0.544,15.989
7281616,K06856.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.566799927,0.188,4.71,145.1,28.9,0.77,1649.0,1738.27,5092.0,4.671,0.645,15.888
7281699,K06857.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.566786121,0.591,3.404,81.8,14.0,0.79,1984.0,3678.65,5603.0,4.556,0.846,15.768
7282008,K06858.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.56679797,0.176,4.503,72.6,14.0,0.65,1799.0,2467.38,5230.0,4.594,0.777,15.877
7285616,K06859.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.566802891,0.628,1.861,49.2,14.4,1.29,3111.0,22107.66,6487.0,4.08,1.748,12.982
7335514,K06860.01,,0.997,CANDIDATE,CANDIDATE,0,0,0,0,0.576732089,0.518,1.856,35.4,9.1,0.43,1537.0,1316.33,4524.0,4.576,0.717,13.291
8183389,K06986.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,32.440339204,0.645,4.50984,287600.0,2177.0,44.56,448.0,9.52,5081.0,4.578,0.696,15.854
8193315,K06988.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.62387291,0.49,4.61248,232470.0,2607.6,74.23,1790.0,2430.91,6728.0,4.206,1.46,13.7
8195877,K06989.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.75509861,1.091,2.6423,60334.0,385.4,60.74,2359.0,7285.15,6038.0,4.206,1.213,13.441
8196180,K06990.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.671661096,0.923,4.29947,129240.0,3152.6,105.82,1967.0,3539.43,7343.0,4.02,1.94,12.814
8210721,K06991.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,22.673145675,0.605,6.6324,65411.0,912.0,30.92,684.0,51.67,5619.0,4.269,1.153,14.274
9001468,K07120.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,17.329965871,0.705,8.43812,252720.0,1938.7,42.58,548.0,21.34,5079.0,4.588,0.683,15.2
9005854,K07121.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.890227354,0.957,3.855,112260.0,252.0,42.05,1236.0,551.66,5356.0,4.589,0.78,15.569
9007918,K07122.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.387206724,0.856,3.82527,151430.0,1752.6,103.41,2619.0,11126.98,7207.0,4.06,1.894,11.658
9007953,K07123.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.38718209,0.28,2.595,45.5,7.2,0.68,1707.0,2011.41,6122.0,4.471,0.996,14.718
9024857,K07124.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,35.026564845,0.777,2.90121,120250.0,1607.2,34.88,489.0,13.56,5546.0,4.575,0.81,15.496
9025739,K07125.01,,0.999,CANDIDATE,CANDIDATE,0,0,0,0,7.918267,0.219,3.478,83.7,8.4,0.93,953.0,195.36,5966.0,4.418,1.016,14.758
9029486,K07126.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.138580493,0.619,4.16343,233340.0,2387.8,59.24,1281.0,635.61,5593.0,4.311,1.083,13.63
9909965,K07252.01,,0.791,CANDIDATE,CANDIDATE,0,0,0,0,10.2170589,0.132,2.259,121.3,7.9,1.17,929.0,176.34,6211.0,4.384,1.054,14.455
9913481,K07253.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.50474265,1.049,8.2852,88625.0,977.2,200.24,2689.0,12355.55,7624.0,3.622,3.682,10.862
9913798,K07254.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.14344093,0.686,3.9741,133320.0,645.9,28.69,1033.0,269.48,4817.0,4.624,0.7,14.945
9934208,K07256.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,9.058487716,0.213,4.14334,127970.0,2098.9,20.51,547.0,21.15,4340.0,4.671,0.573,15.507
9936698,K07257.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.856085147,0.841,4.5776,173840.0,422.1,88.52,1739.0,2164.0,6604.0,4.178,1.526,14.045
10867017,K07384.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.876941133,0.386,1.296,73.5,12.3,0.85,1938.0,3332.14,6018.0,4.485,0.975,14.978
10909274,K07385.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,39.238141571,0.459,6.07183,439210.0,969.3,90.93,656.0,43.69,6599.0,4.35,1.234,12.153
10920813,K07386.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,53.7406575,0.386,47.2475,116720.0,3568.1,25.44,398.0,5.93,5288.0,4.577,0.737,13.756
10923260,K07387.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,7.436016459,0.433,4.16284,106530.0,742.1,31.39,968.0,207.61,6214.0,4.501,0.933,14.546
10924400,K07388.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,0.750737313,0.463,1.712,38.8,13.4,0.48,1603.0,1558.69,5151.0,4.602,0.761,12.306
10936427,K07390.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,14.361021578,0.003,13.2895,459880.0,2599.0,45.9,594.0,29.44,5229.0,4.607,0.668,14.419
10937609,K07391.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.570431263,1.054,5.49699,76826.0,822.9,50.18,1411.0,936.9,6244.0,4.473,0.971,13.43
10965963,K07392.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,6.64024496,0.756,6.03491,224330.0,2941.0,74.4,1114.0,364.44,6085.0,4.293,1.215,13.881
12251779,K07517.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,14.844240386,0.275,6.83577,83412.0,4542.8,28.97,810.0,101.98,6161.0,4.367,0.988,14.415
12268220,K07518.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.42158021,1.146,10.4532,61032.0,370.6,188.89,2565.0,10243.23,8026.0,3.65,3.461,11.425
12302391,K07519.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,25.321698729,0.954,4.45367,119590.0,673.3,56.62,655.0,43.39,6109.0,4.455,1.029,15.128
12304728,K07520.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,3.14735789,0.03,3.643,51.8,9.3,3.45,2209.0,5635.4,5189.0,3.352,4.93,14.386
12306808,K07521.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,37.878483588,0.763,10.5972,222230.0,1157.6,46.42,503.0,15.19,5985.0,4.603,0.758,13.265
12351927,K07522.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,10.116144515,0.879,2.70314,58144.0,1144.8,17.21,549.0,21.56,4717.0,4.737,0.519,15.52
12353633,K07523.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0.684496369,0.501,2.263,28.4,16.3,1.12,2913.0,17099.5,5800.0,3.866,2.053,13.181
12353720,K07524.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.953285321,1.312,1.67598,1520.3,237.7,151.56,2927.0,17363.68,6450.0,3.501,3.928,13.077
8565912,K07898.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.012174295,0.596,4.6617,323030.0,596.0,114.4,2737.0,13215.77,6987.0,4.096,1.716,14.712
7778767,K02523.02,,0.763,CANDIDATE,CANDIDATE,0,0,0,0,2.61090223,0.813,1.976,222.5,10.7,1.8,1323.0,724.16,5514.0,4.345,1.071,15.829
9026749,K02564.02,,0.913,CANDIDATE,CANDIDATE,0,0,0,0,17.6637979,0.695,6.194,67.9,9.7,2.98,1178.0,455.65,5734.0,3.591,3.405,14.074
10916600,K02623.02,,0.993,CANDIDATE,CANDIDATE,0,0,0,0,4.02664625,0.094,3.771,30.0,8.9,0.68,1318.0,715.51,6187.0,4.341,1.238,13.383
3458919,K06337.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.892061734,1.079,2.24307,75590.0,398.1,46.75,1724.0,2090.54,5561.0,4.512,0.855,13.815
3542573,K06338.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,3.471399214,1.014,5.07707,92285.0,3230.4,89.62,1558.0,1390.76,6026.0,4.101,1.689,12.161
3543270,K06339.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.176929219,0.984,5.2003,70355.0,187.0,31.35,938.0,183.08,5462.0,4.628,0.708,15.22
3547178,K06342.01,,0.984,CANDIDATE,CANDIDATE,0,0,0,0,8.1770751,0.456,4.608,44.3,10.6,0.83,1115.0,365.09,6501.0,4.281,1.209,12.419
3548622,K06343.01,,0.0,CANDIDATE,CANDIDATE,0,0,0,0,569.45051,0.001,9.63,425.4,8.2,1.96,225.0,0.61,6117.0,4.496,0.947,14.542
3556742,K06344.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.823014905,1.247,3.5426,850.5,130.5,22.17,1482.0,1136.75,4975.0,4.614,0.724,14.221
4917014,K06472.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.796815149,0.524,1.0727,55.9,4.8,10.23,5480.0,212663.45,4897.0,2.464,13.499,11.971
4931073,K06473.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,26.951237675,1.04,8.27486,86749.0,1451.7,146.33,1082.0,324.38,6675.0,3.748,2.747,11.957
4932691,K06474.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,18.11208877,0.982,6.7828,116630.0,217.7,96.62,1068.0,307.27,7323.0,4.167,1.722,13.627
4939265,K06475.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,4.84505985,0.903,2.078,298.4,10.7,1.54,723.0,64.57,4337.0,4.581,0.714,13.731
4940201,K06476.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.408295716,1.159,3.62479,37964.0,386.1,35.68,942.0,186.23,5496.0,4.607,0.743,14.984
4946680,K06477.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,8.665259912,1.269,3.1088,1840.6,181.4,82.42,1378.0,852.84,6071.0,3.796,2.389,13.852
4947726,K06478.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.726086185,0.651,4.39793,181820.0,1564.3,41.38,1032.0,267.96,5873.0,4.547,0.863,15.181
4948863,K06479.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,8.643550046,1.076,3.1273,67299.0,849.3,38.21,779.0,87.16,5679.0,4.605,0.747,15.414
8308516,K07880.01,,0.113,CANDIDATE,CANDIDATE,0,0,0,0,623.70774,0.003,6.688,250.9,10.2,1.81,258.0,1.05,6626.0,4.347,1.132,13.379
5529501,K06592.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,1.51945182,0.599,2.95,13.7,9.6,0.5,1901.0,3080.82,6168.0,4.25,1.307,12.585
5529560,K06593.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.759755409,0.455,2.734,70.0,15.9,0.91,2121.0,4773.08,6090.0,4.447,1.071,15.259
5530881,K06594.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.082523739,0.269,5.04732,276280.0,5286.2,61.88,1266.0,606.33,6507.0,4.343,1.145,13.508
5534476,K06595.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,1.02547271,0.651,1.996,27.0,10.9,0.94,2657.0,11800.82,6862.0,4.114,1.712,12.407
5534702,K06596.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.025465924,0.88,3.71841,152680.0,1120.8,106.84,2710.0,12744.17,6700.0,4.041,1.883,13.821
5535280,K06597.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,74.985292949,0.987,6.23451,105350.0,1754.8,49.22,425.0,7.69,5955.0,4.52,0.91,14.851
5553624,K06599.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,25.762056721,0.445,14.8694,447720.0,3469.5,74.87,604.0,31.48,5539.0,4.393,1.027,14.231
6543682,K06728.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1.195516859,0.327,6.17216,513810.0,1153.4,75.54,1715.0,2045.19,5780.0,4.438,1.0,13.908
6545018,K06729.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.995728294,0.465,6.43532,251880.0,1496.5,45.2,1409.0,928.82,5807.0,4.455,0.861,13.748
6548447,K06730.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,10.768391927,0.001,12.5252,107380.0,2085.7,52.8,970.0,209.25,5226.0,3.97,1.643,12.88
6551106,K06731.01,,0.998,CANDIDATE,CANDIDATE,0,0,0,0,3.84615171,0.153,2.24,137.1,9.3,1.14,1199.0,487.47,6106.0,4.487,0.966,15.256
6584167,K06732.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.733724504,0.257,2.208,45.9,21.4,0.96,2601.0,10830.96,6175.0,4.099,1.405,13.436
6584278,K06733.01,,0.889,CANDIDATE,CANDIDATE,0,0,0,0,1.28940823,0.628,3.652,32.1,10.3,2.48,3112.0,22119.66,5826.0,3.465,4.189,13.897
6591789,K06735.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.08840787,0.513,4.77204,386680.0,3095.0,55.3,937.0,181.75,5618.0,4.583,0.791,15.353
